t030300_0260	Aa lullaa lasta, muori, isä vastaan	skvr09115470,skvr09118920,skvr09120610,skvr09120700,skvr09120710,skvr09120720,skvr09120730,skvr09120740,skvr09120750,skvr09120760,skvr09120770,skvr09120780,skvr09120790,skvr09120800,skvr09120810,skvr09120820,skvr09120830,skvr09120840,skvr09120860,skvr09120870,skvr09120880,skvr09120900,skvr09120910,skvr09120920,skvr09120930,skvr09120940,skvr09120950,skvr09120960,skvr09120970,skvr09120980,skvr09120990,skvr09121000,skvr09121030,skvr09121040,skvr09121050,skvr09121060,skvr09121070,skvr09121080,skvr09121090,skvr09121100,skvr09121110,skvr09121120,skvr09202400,skvr09202420,skvr09202450,skvr09202470,skvr09202480,skvr09202490,skvr06110430,skvr06112480,skvr06115490,skvr06115500,skvr06115510,skvr06115810,skvr06168090,skvr06168100,skvr06168161,skvr07133820,skvr08118010,skvr08120580,skvr08126710,skvr08126720,skvr08126730,skvr08126740,skvr08126750,skvr08126760,skvr08126770,skvr08126780,skvr08126790,skvr08126800,skvr08126810,skvr08126820,skvr08126830,skvr08126840,skvr08126850,skvr08126860,skvr08126870,skvr08126880,skvr08126890,skvr08126900,skvr08126910,skvr08126920,skvr08126930,skvr08126940,skvr08126950,skvr08126960,skvr08126970,skvr08126980,skvr08126990,skvr08127000,skvr08127010,skvr08127020,skvr08127030,skvr08127040,skvr08127050,skvr08127060,skvr08127070,skvr08127080,skvr08127090,skvr08127100,skvr08127110,skvr08127120,skvr08127130,skvr08127140,skvr08127150,skvr08127160,skvr08127180,skvr08127190,skvr08127200,skvr08127210,skvr08127220,skvr08127230,skvr08127240,skvr08127250,skvr08127260,skvr08127270,skvr08127280,skvr08127290,skvr08127300,skvr08127310,skvr08127320,skvr08127330,skvr08127340,skvr08127350,skvr08127370,skvr08127380,skvr08127390,skvr08127400,skvr08127410,skvr08127420,skvr08127430,skvr08127440,skvr08127450,skvr08127460,skvr08127480,skvr08127490,skvr08127500,skvr08127510,skvr08127520,skvr08127540,skvr08127550,skvr08127560,skvr08127570,skvr08127580,skvr08127590,skvr08127600,skvr08127610,skvr08127620,skvr08127630,skvr08127640,skvr08127650,skvr08127660,skvr08127670,skvr08127680,skvr08127690,skvr08127700,skvr08127710,skvr08127720,skvr08127730,skvr08127740,skvr08127750,skvr08127760,skvr08127770,skvr08127780,skvr08127790,skvr08127800,skvr08127810,skvr08127820,skvr08127830,skvr08127840,skvr08127850,skvr08130580,skvr08148200,skvr08148210,skvr08148220,skvr08148230,skvr08148240,skvr08148250,skvr08148260,skvr08148270,skvr08148280,skvr08148290,skvr08148300,skvr08148310,skvr08148320,skvr10110190,skvr10110200,skvr10110210,skvr10110220,skvr10110230,skvr10110240,skvr10110250,skvr10110260,skvr10110270,skvr10110280,skvr10110290,skvr10110300,skvr10110310,skvr10110320,skvr10110330,skvr10110340,skvr10110350,skvr10110360,skvr10110370,skvr10110380,skvr10110390,skvr10110400,skvr10110410,skvr10110420,skvr10110430,skvr10110450,skvr10110460,skvr10110470,skvr10110480,skvr10110490,skvr10110500,skvr10110510,skvr10110520,skvr10110530,skvr10110540,skvr10110550,skvr10106950,skvr10109350,skvr11101850,skvr11101860,skvr11101870,skvr11101950,skvr11125650,skvr11125660,skvr11125670,skvr11104240,skvr11104250,skvr12110500,skvr12110530,skvr12110540,skvr12110590,skvr12110600,skvr12110610,skvr12110630,skvr12110640,skvr12182380,skvr13050870,skvr13050880,skvr13050890,skvr13055850,skvr13112030,skvr13112040,skvr13112050,skvr14112910,skvr14103500,skvr14103540,skvr14103580,skvr14103610,skvr14103670,skvr14103680,skvr14103710,skvr14103720,skvr14103730,skvr14103740,skvr14103750,skvr14103760,skvr14103770,skvr14103780,skvr14103790,skvr14103800,skvr14103810,skvr14103820,skvr14103830,skvr14103840,skvr14103850,skvr14103860,skvr14103870,skvr14103880,skvr14103890,skvr14103900,skvr14103910,skvr14103920,skvr14103930,skvr14103940,skvr14103950,skvr14103960,skvr14103980,skvr14103990,skvr14104000,skvr14104010,skvr14104020,skvr14104030,skvr14104040,skvr14104050,skvr14104060,skvr14104070,skvr14104080,skvr14104090,skvr14104100,skvr14104110,skvr14104120,skvr14104130,skvr14104140,skvr14104150,skvr14104160,skvr14104170,skvr14104180,skvr14104190,skvr14104200,skvr14104210,skvr14104220,skvr14104230,skvr14104240,skvr14104250,skvr14104260,skvr14104270,skvr14104280,skvr14104290,skvr14109380
t030300_0270	Aa lullaa lasta, kissa vastaan	skvr01117960,skvr01117970,skvr01118490,skvr01222940,skvr02105670,skvr09120560,skvr09120570,skvr09120580,skvr09120590,skvr09120600,skvr09120610,skvr09120620,skvr09120630,skvr09120640,skvr09120650,skvr09120660,skvr09120670,skvr09120680,skvr09120690,skvr09123320,skvr09202390,skvr09202400,skvr09202410,skvr09202420,skvr09202430,skvr09202440,skvr06110570,skvr06110580,skvr06110590,skvr06110600,skvr06110610,skvr06110620,skvr06110630,skvr06110640,skvr06110650,skvr06110660,skvr06110670,skvr06110680,skvr06110690,skvr06110700,skvr06115730,skvr06115740,skvr06109940,skvr06166160,skvr06166170,skvr06166180,skvr06166191,skvr06166190,skvr07133610,skvr07133660,skvr07133670,skvr07133680,skvr07133690,skvr07133700,skvr07133720,skvr07133730,skvr07137460,skvr08126240,skvr08126250,skvr08126260,skvr08126270,skvr08126280,skvr08126290,skvr08126300,skvr08126310,skvr08126320,skvr08126330,skvr08126340,skvr08126350,skvr08126360,skvr08126370,skvr08126380,skvr08126390,skvr08126400,skvr08126410,skvr08126420,skvr08126430,skvr08126440,skvr08126450,skvr08126460,skvr08126470,skvr08126480,skvr08126490,skvr08126500,skvr08126510,skvr08126530,skvr08126540,skvr08126550,skvr08126560,skvr08126570,skvr08126580,skvr08126590,skvr08126600,skvr08126610,skvr08126620,skvr08126630,skvr08126640,skvr08126650,skvr08126660,skvr08126670,skvr08126680,skvr08126690,skvr08126700,skvr08127160,skvr08127310,skvr08127700,skvr08127750,skvr08130920,skvr08148130,skvr08148140,skvr08148150,skvr08148160,skvr08148170,skvr08148180,skvr08148190,skvr08148250,skvr08148310,skvr10104340,skvr10104351,skvr10104352,skvr10104350,skvr10104360,skvr12110200,skvr12110210,skvr12110220,skvr12110230,skvr12110240,skvr12110250,skvr12110260,skvr12110270,skvr12110280,skvr12110290,skvr12110300,skvr12110310,skvr12110320,skvr12110330,skvr12110340,skvr12110350,skvr12110360,skvr12110370,skvr12110380,skvr12110391,skvr12110390,skvr12110400,skvr12110410,skvr12110420,skvr12110430,skvr12110440,skvr12110450,skvr12110460,skvr12110470,skvr12110480,skvr12110490,skvr12110600,skvr12110650,skvr12104590,skvr13050650,skvr13050660,skvr13050670,skvr13050680,skvr13050690,skvr13050700,skvr13111690,skvr13111700,skvr13111710,skvr13111720,skvr13111730,skvr13111740,skvr13111750,skvr13111760,skvr13111770,skvr13111780,skvr13111790,skvr13111800,skvr14103470,skvr14103480,skvr14103490,skvr14103510,skvr14103520,skvr14103530,skvr14103540,skvr14103550,skvr14103560,skvr14103570,skvr14103580,skvr14103590,skvr14103600,skvr14103610,skvr14103620,skvr14103630,skvr14103640,skvr14103650,skvr14103660,skvr14103690,skvr14103700,skvr14104100,skvr14104120,skvr14104230,skvr14104250
t030300_0280	Aa lullaa lupukka	skvr09117130,skvr08127860,skvr11102090,skvr11125710,skvr11125740,skvr11125780,skvr12109610,skvr12109620,skvr12109630,skvr12109640,skvr12109650,skvr12182370
t030300_0290	Aa lullaa lustikee	skvr09118380,skvr09118390,skvr09118400,skvr09118410,skvr09118420,skvr08128550,skvr08128560,skvr08128570,skvr08128580,skvr08128590,skvr08128600,skvr08128610,skvr08128620,skvr08128630,skvr10103310
t030300_0300	Aa lullaa mollakkaa	skvr08128640,skvr08131080,skvr10103270
t030300_0310	Aa lullaa möllipäätä	skvr09121270,skvr09121310,skvr09121590,skvr14104310,skvr14104320,skvr14104330,skvr14104340,skvr14104360,skvr14104370,skvr14104450
t030300_0320	Aa, tuuti lasta, vielä suahaa vasta	skvr06110490,skvr06115420,skvr06115430,skvr06115450,skvr06168080,skvr07134040,skvr07134050,skvr07134060,skvr07134140
t030300_0330	Aa, tuuti lasta, vingerpori vastaa	skvr01223110,skvr02105840,skvr02105850,skvr02105860,skvr04113070,skvr04127520,skvr04133030,skvr04136850,skvr04136960,skvr09120850,skvr09120870,skvr09120890,skvr09120920,skvr09121010,skvr09121020,skvr09202460,skvr09202490,skvr09202500,skvr09202510,skvr09202580,skvr09202700,skvr09202760,skvr05217830,skvr05217840,skvr06110420,skvr06110440,skvr06110450,skvr06110460,skvr06110470,skvr06110480,skvr06110490,skvr06115790,skvr06123060,skvr06123070,skvr06164610,skvr06164630,skvr06164640,skvr06166190,skvr06166380,skvr07133720,skvr07133740,skvr07134070,skvr07134080,skvr07134091,skvr07134090,skvr07134100,skvr07134110,skvr07136760,skvr07136770,skvr07136780,skvr07136790,skvr07136800,skvr07136810,skvr07136820,skvr07136830,skvr07137020,skvr07138260,skvr08127530,skvr10110440,skvr11125850,skvr12110510,skvr12110520,skvr12110530,skvr12110550,skvr12110560,skvr12110570,skvr12110580,skvr12110620,skvr12112910,skvr13050550,skvr13050560,skvr13050570,skvr13050580,skvr13050590,skvr13050880,skvr13050890,skvr13054000,skvr13058690,skvr13065540,skvr13112030,skvr13112050,skvr14103880,skvr14103970,skvr14104300
t030300_0340	Aa tuuti lulla, nyt on lapsi mulla	skvr09118170,skvr09118180,skvr09118190,skvr13115410,skvr14103450,skvr14103460
t030300_0350	Aa tuuti pientä	skvr14104470
t030300_0360	Aa vauva, makaa kauan	skvr09119450,skvr08119010,skvr08128840,skvr08128850,skvr08128860,skvr08128890,skvr08148480,skvr08148490,skvr08148510,skvr10104180,skvr10104190,skvr10104250
t030300_0370	Aa vauva vakussa	skvr09119120,skvr09119130,skvr09119140,skvr09119150,skvr09119160,skvr09119170,skvr08128720,skvr08128730,skvr08128740,skvr08128750,skvr08128760,skvr08128770,skvr08129990,skvr08130590,skvr08130600,skvr08130610,skvr08130620,skvr08130630,skvr08130640,skvr08130650,skvr08130660,skvr08130670,skvr08130680,skvr08130690,skvr08130700,skvr08130710,skvr08130720,skvr08130730,skvr08130740,skvr08130750,skvr08130760,skvr08130770,skvr08130780,skvr08130790,skvr08130800,skvr08130810,skvr08130820,skvr08130830,skvr08130840,skvr08130850,skvr08130860,skvr08130870,skvr08130880,skvr10104200,skvr10104210,skvr10104220
t030300_0380	Aa vissaa heijakka	skvr06115650,skvr08128780,skvr08128790,skvr08128800,skvr08128810,skvr08148500,skvr10103370,skvr10104300,skvr10104370,skvr10104380
t030300_0390	Aa vissaa, kirjava kissa	skvr08128840,skvr08128850,skvr08128860,skvr08128870,skvr08128880,skvr08128890,skvr08128900,skvr08128910,skvr08128920,skvr08128930,skvr08128940,skvr08148510,skvr08148520,skvr08148530,skvr08148540,skvr10104230,skvr10104240,skvr10104250,skvr10104260,skvr10104320
t030300_0400	Aa vissaa tuuti	skvr08128820,skvr08128830,skvr08148550
t030300_0410	Aa vissan tussakkaa	skvr10103280
t030300_0420	Aakopillin nukka	skvr06115680
t030300_0430	Aapa lullan lulla	skvr11101890
t030300_0440	Ankat laulaa	skvr09121840,skvr06115620,skvr14103440
t030300_0450	Anna itkeä itikan	skvr01206580,skvr01206680,skvr09403660,skvr05205370,skvr05206120,skvr05313150,skvr06111160,skvr06105690,skvr06143540,skvr06144280,skvr06147170,skvr06147220,skvr06166030,skvr07116380,skvr07120210,skvr07120980,skvr07134180,skvr07134200,skvr07216810,skvr07222230,skvr07222410,skvr07222520,skvr07222600,skvr07222640,skvr07222660,skvr07223000,skvr07249560,skvr07249730,skvr12157100,skvr12157110,skvr12176290,skvr12176320,skvr13019150,skvr13090840,skvr13090850,skvr13090860,skvr13090880,skvr13090920,skvr13090930
t030300_0460	Annan maata pienen lapsen	skvr07134150
t030300_0470	Avainpiika ei anna leipää	skvr08128950
t030400_0010	Aloitussäkeitä liekkulauluihin	skvr04140620
t030600_0010	Aalistuuli	skvr13071670,skvr13123990
t030600_0020	Aita on tehty neitoloista	skvr04112300,skvr04114420,skvr04108090,skvr05220000,skvr13123970
t030600_0030	Akka tanssi, huntu huiski	skvr05219730,skvr13123710,skvr13123720,skvr13123730
t030600_0040	Anna suuta ja likistä	skvr05211740,skvr05219680,skvr07142360,skvr13072760
t030600_0050	Anna tulla, anna mennä talonpojan rallia	skvr13072920
t030600_0060	As sun herja, kun on sorja	skvr05220540,skvr05209170,skvr05311340
t030600_0070	Avaa portti, anna mennä	skvr13071700,skvr13071710,skvr13071720,skvr13071730,skvr13071740,skvr13071750,skvr13071760
t030600_0080	Avatkaa aidat, aitat, portit	skvr05310300,skvr13072730,skvr13072740,skvr13075310,skvr13123970,skvr13124000,skvr13124010,skvr13124020
t030600_0090	Avatkaa portti nuorille herroille	skvr13071660,skvr13071680,skvr13071690,skvr13123980
t030600_0100	Avatkaa usta, ettemme hiostu	skvr05219510,skvr05219950,skvr05220190,skvr05221130,skvr05311060,skvr13078950
t030700_0010	Antti talven aloittaa	skvr13049240
t040101_0010	Aika antaa ainoasi	skvr01117690,skvr01117700,skvr01117710,skvr02111130,skvr02111140,skvr02105600,skvr02105610,skvr02105620,skvr07128120,skvr07128130,skvr07128140,skvr07128220,skvr07129540,skvr07129550
t040102_0010	Annoit astian korean	skvr13034750,skvr13108690
t040104_0010	Apirahan pyyntö	skvr03103950,skvr03104540,skvr03100470,skvr03105920,skvr03116250,skvr03116260,skvr03116270,skvr03116770,skvr03117240,skvr03125390,skvr03130140,skvr03131100,skvr03132380,skvr03135660,skvr03142580,skvr03142590,skvr04101190,skvr04112510,skvr04114530,skvr04102790,skvr04102800,skvr04104070,skvr04104180,skvr04104310,skvr04105300,skvr04106940,skvr04106970,skvr04108690,skvr04115290,skvr04116390,skvr04116560,skvr04116570,skvr04123050,skvr04123270,skvr04123310,skvr04124200,skvr04124220,skvr04126270,skvr04126600,skvr04127140,skvr04127170,skvr04127780,skvr04127800,skvr04128860,skvr04130100,skvr04130680,skvr04131260,skvr04132310,skvr04132320,skvr04132380,skvr04132390,skvr04132790,skvr04134110,skvr04134120,skvr04135900,skvr04136200,skvr04136210,skvr04138330,skvr04138410,skvr04138710,skvr04138720,skvr04138730,skvr04138990,skvr04139000,skvr04140940,skvr04140980,skvr04141160,skvr04141290,skvr04141840,skvr04145930,skvr04146000,skvr04146220,skvr04146390,skvr04146940,skvr04147190,skvr04147850,skvr05213330,skvr13035000
t040104_0020	Armottoman istuttaminen	skvr03104540,skvr03117230,skvr03130570,skvr03130780,skvr03132730,skvr04112480,skvr04105300,skvr04123270,skvr04123360,skvr04123700,skvr04124270,skvr04126600,skvr04132280,skvr04132600,skvr04132930,skvr04135970,skvr04136100,skvr04136200,skvr04136210,skvr04139400,skvr04141170,skvr13035310,skvr13035320,skvr13035330,skvr13035340,skvr13035420
t040201_0010	Avatkaa Viron veräjät	skvr03104000,skvr03104080,skvr03100510,skvr03100520,skvr03100090,skvr03116830,skvr03116870,skvr03116880,skvr03116890,skvr03117160,skvr03117290,skvr03120770,skvr03123830,skvr03124120,skvr03124520,skvr03124890,skvr03125010,skvr03125420,skvr03125920,skvr03130030,skvr03130160,skvr03130470,skvr03130730,skvr03130760,skvr03130770,skvr03131010,skvr03131880,skvr03132390,skvr03132660,skvr03133350,skvr03134120,skvr03135610,skvr03136250,skvr03137500,skvr03140080,skvr03141620,skvr03142630,skvr15111600
t040206_0010	Anna itkeä itikan, huolia hevosen	skvr05216790,skvr13037610,skvr13037620,skvr13037630,skvr13037640,skvr13046640
t040206_0020	Anna tulla tupakka-ilta	skvr05212910,skvr13047080,skvr13047090
t040206_0030	Anopilla kolme kieltä	skvr03117740,skvr04132780,skvr04136130,skvr04139000,skvr13040690
t040206_0040	Anopin susille syötän	skvr04116680,skvr07129450,skvr07129460,skvr13036140,skvr13036610,skvr13036710,skvr13037800,skvr13037970,skvr13038120,skvr13038140,skvr13038230,skvr13038590,skvr13046990
t040206_0050	Anopin suusta tuli tuisahtaa	skvr05216110,skvr13037000,skvr13039480,skvr13040370
t040206_0060	Anoppi ajoin toruu, ajoin armahtaa	skvr05308370,skvr05309260,skvr05309270,skvr13036581,skvr13036580,skvr13036610,skvr13037920,skvr13041690,skvr13045480
t040206_0070	Appi ei anna hevosta	skvr04126590,skvr04130870,skvr04141690,skvr07129340,skvr13038090,skvr13043790,skvr13109540
t040206_0080	Appi karhu kartanolla, anoppi susi tuvassa	skvr01116610,skvr01116620,skvr01116680,skvr01116731,skvr01116730,skvr01116780,skvr01116790,skvr01116810,skvr01116820,skvr01116840,skvr01116850,skvr01116900,skvr01116910,skvr01116930,skvr01116970,skvr01117010,skvr01117020,skvr01117030,skvr01117080,skvr01117200,skvr01117220,skvr01117230,skvr01117240,skvr01117330,skvr01117350,skvr01117360,skvr01117380,skvr01117390,skvr01117410,skvr01117420,skvr01222500,skvr01222521,skvr01222520,skvr01222530,skvr01222550,skvr02105482,skvr05307920,skvr05308370,skvr05308801,skvr05308800,skvr05308860,skvr05308870,skvr05309280,skvr06107460,skvr06107490,skvr07129270,skvr07129280,skvr07129290,skvr07129710,skvr07129780,skvr07129800,skvr07130730,skvr12103890,skvr12103900,skvr12181750,skvr13035280,skvr13036600,skvr13036710,skvr13037780,skvr13037800,skvr13037880,skvr13037920,skvr13037930,skvr13043810
t040206_0090	Appi luo längät läävätielle	skvr04112450
t040207_0010	Anna anteeksi tytölle	skvr03116550
t040301_0010	Anna kättä apellesi	skvr05216150,skvr05216210
t040301_0020	Anoppi tervehtii morsianta	skvr13040540,skvr13040700
t040301_0030	Avaa linkku, potkasen portti	skvr06107540
t040304_0010	Alas laittaa lahjojasi	skvr13047370
t040401_0010	Aamulla kattila tulelle	skvr04112440,skvr13043140,skvr13043210
t040401_0020	Aika käydä kälyn jäljillä	skvr03104100,skvr03117590,skvr03130670,skvr03142800,skvr13043620
t040401_0030	Aikainen herätys	skvr02105500,skvr03104100,skvr03104380,skvr03105710,skvr03108700,skvr03116610,skvr03116660,skvr03117590,skvr03123030,skvr03124020,skvr03124450,skvr03125170,skvr03125380,skvr03125870,skvr03130410,skvr03130740,skvr03130880,skvr03133400,skvr03133770,skvr03137590,skvr03142800,skvr04112770,skvr04114560,skvr04102020,skvr04104320,skvr04107230,skvr04115920,skvr04122970,skvr04123230,skvr04132780,skvr04132890,skvr04133640,skvr04136070,skvr04139950,skvr04141910,skvr04145820,skvr04146480,skvr04147450,skvr05215260,skvr05215311,skvr05215310,skvr05215320,skvr05215360,skvr05215390,skvr05215430,skvr05215440,skvr05215500,skvr05215520,skvr05215530,skvr05217000,skvr05308960,skvr05309040,skvr05309080,skvr05309091,skvr05309090,skvr05309131,skvr05309130,skvr05309141,skvr07127770,skvr07127820,skvr07127840,skvr07131351,skvr07131352,skvr07131353,skvr07131350,skvr07131370,skvr07131380,skvr07131400,skvr13042770,skvr13042950,skvr13043020,skvr13043080,skvr13043130,skvr13043170,skvr13043180,skvr13043190,skvr13043230,skvr13043240,skvr13043260,skvr13043280,skvr13043330,skvr13043360,skvr13043390,skvr13043410,skvr13043420,skvr13043430,skvr13043440,skvr13043460,skvr13043470,skvr13043480,skvr13043490,skvr13043500,skvr13043540,skvr13043580,skvr13043600,skvr13043610,skvr13044120,skvr13046810,skvr13046950,skvr13109480,skvr15111660
t040401_0040	Anna anopin maata	skvr04107230,skvr04131570,skvr04132210,skvr04132890,skvr04134160
t040401_0050	Anna lapselle aapiskirja	skvr04141910,skvr04145820
t040401_0060	Anna rullan ruikutella	skvr04102020,skvr13042920,skvr13043170,skvr13043470,skvr13043480,skvr13043580,skvr13043610
t040401_0070	Anopin kuunteleminen, palveleminen	skvr01117410,skvr07131390,skvr13039990,skvr13041820,skvr13043100,skvr13043130,skvr13043190,skvr13043400,skvr13044000,skvr13044020,skvr13109090,skvr13109510
t040401_0080	Arki aamulla tulee	skvr05201330,skvr05215320,skvr05215390,skvr05215470,skvr05215540,skvr05217000,skvr05217010,skvr05308881,skvr05308880,skvr05309001,skvr05309000,skvr05309031,skvr05309111,skvr05309110,skvr05309121,skvr05309120,skvr05309141,skvr05309140,skvr05309680,skvr05309690,skvr13042930,skvr13042960,skvr13042970,skvr13043010,skvr13043030,skvr13043050,skvr13043100,skvr13047200
t040402_0010	Aja viikko vitsakossa	skvr04114920
t040402_0020	Anna anopin lyödä	skvr13044460
t040402_0030	Anna ateria ajallansa	skvr05213210,skvr13046640
t040502_0010	Aitta joka aholla	skvr01116060,skvr01116090,skvr01116220,skvr01116680,skvr01116780,skvr01116790,skvr01116810,skvr01116840,skvr01116861,skvr01116900,skvr01117000,skvr01117040,skvr01117080,skvr01117200,skvr01117210,skvr01117330,skvr01117350,skvr01117420,skvr01222500,skvr01222521,skvr01222520,skvr01222550
t040502_0020	Appi ainoa isäntä	skvr07130361,skvr07130360
t040502_0030	Appi sinut siunaa	skvr04112400,skvr04112460
t040506_0010	Aina nauroit toisen naista, sait naisen naurettavan	skvr04107020,skvr04123350,skvr05214820,skvr05214870,skvr05307681,skvr05307680,skvr13039700
t040508_0010	Aina teille herrat käyvät, ryöstäjät rypevät	skvr13047370
t040601_0010	Aika mennä kotiin, äiti odottaa	skvr15111590,skvr15111670
t040801_0010	Autuas se aviokunta	skvr06107621
t050100_0010	Aa aa akkani kuoli - kuka näki, hautasi	skvr09125470,skvr09132850,skvr09132860,skvr09132870,skvr09132890,skvr09132900,skvr09132920,skvr09132930,skvr09132940,skvr09132960,skvr09132970,skvr09132990,skvr09133000,skvr09133020,skvr09133040,skvr09133110,skvr09133160,skvr09133220,skvr09133300,skvr09133310,skvr09133320,skvr09133330,skvr09133340,skvr09133370,skvr09133380,skvr09133490,skvr09133510,skvr09133550,skvr09133570,skvr09133590,skvr06121520,skvr06126690,skvr07138130,skvr07138150,skvr08141370,skvr08141380,skvr08141390,skvr10118870,skvr10103430,skvr10103440,skvr10103460,skvr10103470,skvr10103480,skvr10103490,skvr10103500,skvr10103510,skvr10103520,skvr10103530,skvr10103540,skvr10103550,skvr10103560,skvr10103570,skvr10103580,skvr10103590,skvr10103600,skvr10103610,skvr10103620,skvr10103630,skvr10103640,skvr10103650,skvr10103660,skvr10103670,skvr10103680,skvr10103690,skvr10103700,skvr10103710,skvr10103721,skvr10103720,skvr10103730,skvr10103740,skvr10103751,skvr10103750,skvr11102960,skvr11102970,skvr12127160,skvr12132920,skvr12132930,skvr12132950,skvr12132960,skvr12132970,skvr12132980,skvr12132990,skvr12133000,skvr12133010,skvr12133020,skvr12133030,skvr12133040,skvr12133050,skvr12133060,skvr12133070,skvr12133080,skvr12133090,skvr12133100,skvr12133110,skvr12133120,skvr12133130,skvr12133140,skvr12133150,skvr12133160,skvr12133170,skvr12133180,skvr12133190,skvr12133200,skvr12133210,skvr12133220,skvr12133230,skvr12133240,skvr12133250,skvr12133260,skvr12133270,skvr12133280,skvr12133290,skvr12133310,skvr12133330,skvr12133350,skvr12184080,skvr13111400,skvr13116540,skvr14110030,skvr14110080,skvr14112830,skvr14112850,skvr14109970,skvr14109990
t050100_0020	Aa aa akkani kuoli - saisin toisen	skvr03135980,skvr09131950,skvr09132020,skvr09132050,skvr09132090,skvr09132180,skvr09132830,skvr09132840,skvr09132880,skvr09132910,skvr09132920,skvr09132950,skvr09132980,skvr09133010,skvr09133030,skvr09133050,skvr09133060,skvr09133070,skvr09133080,skvr09133090,skvr09133100,skvr09133120,skvr09133130,skvr09133140,skvr09133150,skvr09133170,skvr09133180,skvr09133190,skvr09133200,skvr09133210,skvr09133230,skvr09133240,skvr09133250,skvr09133260,skvr09133270,skvr09133280,skvr09133290,skvr09133310,skvr09133340,skvr09133350,skvr09133360,skvr09133390,skvr09133400,skvr09133410,skvr09133420,skvr09133430,skvr09133440,skvr09133450,skvr09133460,skvr09133470,skvr09133480,skvr09133500,skvr09133520,skvr09133530,skvr09133540,skvr09133560,skvr09133580,skvr09203550,skvr09204320,skvr06121520,skvr06169940,skvr07138140,skvr08141310,skvr08141320,skvr08141330,skvr08141340,skvr08141350,skvr08141360,skvr08148120,skvr10119160,skvr10119170,skvr10119180,skvr10103450,skvr10103480,skvr14110000,skvr14110010,skvr14110020,skvr14110030,skvr14110040,skvr14110050,skvr14110060,skvr14110070,skvr14110080,skvr14110090,skvr14110100,skvr14110110,skvr14110120,skvr14110130,skvr14110140,skvr14110150,skvr14104730,skvr14109820,skvr14109830,skvr14109840,skvr14109850,skvr14109860,skvr14109870,skvr14109880,skvr14109890,skvr14109900,skvr14109910,skvr14109920,skvr14109930,skvr14109940,skvr14109950,skvr14109960,skvr14109970,skvr14109980
t050100_0030	Aa aa ankat (allit) laulaa	skvr09121840,skvr06115620,skvr06119790,skvr14103440
t050100_0040	Aa aa atipiti pou, allilla pillillä soitettiin	skvr13061830
t050100_0050	Anna akka tytärtä	skvr01119550,skvr02112140,skvr02112150,skvr12107900,skvr12107920,skvr12107940,skvr12107960,skvr12107981,skvr12107980,skvr12108000
t050100_0060	Aapase, aapase allen kieltä - tulkaa lapset katsomaan	skvr13050250,skvr13050260,skvr13050270,skvr13050280,skvr13050290,skvr13050300,skvr13064230,skvr13120480,skvr13120490
t050100_0070	A hussama liili, kissat syövät hiirii	skvr07133731
t050100_0080	Aijan akka, pellon pekka	skvr06127250,skvr06127260,skvr06127270,skvr07144650,skvr07144660,skvr07144670,skvr07144680,skvr07144690,skvr13068420,skvr13068440,skvr13068470,skvr13068480,skvr13122250,skvr13122260,skvr13122270,skvr13122290
t050100_0090	Ai soi soma mies	skvr13076080
t050100_0100	Ai tue tullaa, läpi pajan mennään	skvr03136380
t050100_0110	Aja, aja heposella	skvr01118750,skvr07138120
t050100_0120	Akat saunassa, saverikot kaulassa	skvr05219180,skvr06109500,skvr14117480
t050100_0130	Akka kakun leipoi	skvr12115530
t050100_0140	Akkane, pakkane pani puan tulelle	skvr02112130
t050100_0150	Akka pyllyllään	skvr13064120,skvr14117480
t050100_0160	Ammuin vuodessa tiaisen	skvr13059080
t050100_0170	Anderssonnin satuja	skvr10119904,skvr12183020,skvr13066440
t050100_0180	Anna hiiri tyttöäsi	skvr01118760,skvr03135040
t050100_0190	Anna lapsen syödä	skvr13059040
t050100_0200	Annetaan Antille, osa Ollille	skvr13121180
t050200_0010	Akka meni nagrahe	skvr01119450,skvr07139460
t050300_0010	Aapeli	skvr13068670,skvr14110160
t050300_0020	Aarne	skvr08141980
t050300_0030	Aaro	skvr12134750
t050300_0040	Aatami	skvr08141990
t050300_0050	Aatu	skvr09129680,skvr09129690,skvr09129700,skvr10117670,skvr13068680
t050300_0070	Akka	skvr06160980,skvr12133360,skvr12133370,skvr12133380,skvr12133390
t050300_0080	Akki	skvr08151240,skvr08151250
t050300_0090	Ali	skvr09129710
t050300_0100	Alle	skvr10117681
t050300_0110	Anderus	skvr06125980
t050300_0120	Anna (Ani, Anikka,Anni, Annikka, Annikkainen, Annikki, Annu, Annukka, Anu)	skvr01119791,skvr01119790,skvr02112160,skvr09129600,skvr06125840,skvr06125870,skvr06127990,skvr06171040,skvr07143260,skvr07143270,skvr07143280,skvr08142000,skvr10117700,skvr12123870,skvr12123880,skvr13015150,skvr13059110,skvr13068690,skvr13068700,skvr13068710,skvr13068720,skvr13068730,skvr13068880,skvr13076180,skvr13122380,skvr13122390,skvr13126690,skvr13126700,skvr14118570,skvr14118581,skvr14118582,skvr14118583
t050300_0130	Anna-Maija	skvr12133630
t050300_0140	Anno-Antti	skvr12133640
t050300_0150	Anoppi	skvr10119190,skvr10119200
